Query ID,Hit ID,Description,E-value,Score,Query Length,Alignment Length,Identity
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",0.0,17554.0,11730,8796,8788
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",3.24275e-87,376.0,11730,297,256
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",3.69998e-80,351.0,11730,280,241
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",1.29142e-79,348.0,11730,299,253
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",6.68971e-77,339.0,11730,298,251
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",2.33494e-76,337.0,11730,299,250
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",3.46536e-74,328.0,11730,289,243
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",2.66416e-69,310.0,11730,299,246
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",9.29885e-69,309.0,11730,303,248
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",9.29885e-69,308.0,11730,296,242
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",3.95397e-67,303.0,11730,302,245
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",2.04821e-64,293.0,11730,281,230
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",9.93719e-56,260.0,11730,295,233
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",1.38129e-47,231.0,11730,297,227
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",5.50096e-40,203.0,11730,192,157
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",1.13483e-29,164.0,11730,310,222
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",1.13483e-29,164.0,11730,177,141
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",3.70979e-23,141.0,11730,200,151
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",4.51945e-22,136.0,11730,221,157
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",1.57744e-21,135.0,11730,158,124
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",1.57744e-21,135.0,11730,221,159
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",8.17136e-19,124.0,11730,210,148
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",1.47742e-15,112.0,11730,224,154
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",5.15669e-15,110.0,11730,222,154
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",1.79986e-14,109.0,11730,199,138
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",2.19268e-13,105.0,11730,217,151
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",2.19268e-13,105.0,11730,217,151
NG_008477.2,gi|2133883|gb|AC002107.1|AC002107,"Genomic sequence from Human 9q34, complete sequence",2.19268e-13,104.0,11730,221,151
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",0.0,14063.0,11730,7439,7278
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",0.0,8325.0,11730,4378,4296
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.29064e-88,379.0,11730,306,262
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",7.14263e-83,360.0,11730,288,248
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",8.70151e-82,357.0,11730,284,243
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.29142e-79,349.0,11730,288,246
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.84454e-75,333.0,11730,285,241
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.92842e-75,331.0,11730,302,250
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.92842e-75,330.0,11730,305,252
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.92842e-75,330.0,11730,302,252
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.46536e-74,328.0,11730,299,249
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",5.14305e-72,321.0,11730,302,249
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",5.14305e-72,320.0,11730,294,243
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.7951e-71,319.0,11730,290,241
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.7951e-71,318.0,11730,281,235
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",6.26551e-71,316.0,11730,306,251
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.18688e-70,315.0,11730,295,242
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.18688e-70,315.0,11730,295,242
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.18688e-70,314.0,11730,294,241
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.66416e-69,311.0,11730,301,247
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.66416e-69,310.0,11730,308,249
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.29885e-69,309.0,11730,293,239
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.29885e-69,309.0,11730,302,245
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.24562e-68,307.0,11730,288,237
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.24562e-68,307.0,11730,298,243
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.24562e-68,306.0,11730,301,246
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.13283e-67,305.0,11730,269,226
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.38007e-66,301.0,11730,300,244
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",4.81692e-66,298.0,11730,291,240
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.04821e-64,292.0,11730,302,242
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",7.14895e-64,290.0,11730,302,244
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.49523e-63,289.0,11730,301,243
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.03981e-62,285.0,11730,301,240
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.03981e-62,284.0,11730,281,229
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.70325e-61,281.0,11730,299,239
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.70325e-61,280.0,11730,301,240
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.29256e-60,279.0,11730,306,242
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.29256e-60,278.0,11730,277,224
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.29256e-60,278.0,11730,304,242
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.57466e-59,275.0,11730,297,238
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",5.4961e-59,273.0,11730,292,232
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",5.4961e-59,273.0,11730,282,228
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",6.69563e-58,269.0,11730,296,234
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",6.69563e-58,269.0,11730,303,239
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.337e-57,267.0,11730,296,233
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.46842e-55,258.0,11730,221,187
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.2106e-54,257.0,11730,307,239
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",4.2254e-54,255.0,11730,305,238
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",6.27105e-52,247.0,11730,291,228
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",5.8734e-46,225.0,11730,294,223
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.05002e-45,223.0,11730,242,193
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.2937e-41,208.0,11730,305,230
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.94597e-37,190.0,11730,230,178
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.47148e-36,189.0,11730,181,149
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",4.22913e-35,185.0,11730,202,161
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",6.27659e-33,177.0,11730,166,137
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.31529e-31,169.0,11730,137,116
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.31529e-31,168.0,11730,298,215
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.25135e-30,167.0,11730,188,149
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.25135e-30,167.0,11730,176,141
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.38251e-28,160.0,11730,126,109
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.68424e-27,156.0,11730,287,207
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.05183e-26,152.0,11730,209,155
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",8.7246e-25,146.0,11730,260,185
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.34113e-19,126.0,11730,161,124
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",8.17136e-19,125.0,11730,170,129
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.85209e-18,123.0,11730,127,102
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.85209e-18,122.0,11730,219,153
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.95476e-18,121.0,11730,218,153
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.21274e-16,116.0,11730,234,164
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.47742e-15,112.0,11730,220,154
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",5.15669e-15,111.0,11730,223,154
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",5.15669e-15,111.0,11730,220,153
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",5.15669e-15,110.0,11730,220,151
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",5.15669e-15,110.0,11730,134,103
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.79986e-14,109.0,11730,202,140
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.79986e-14,108.0,11730,222,152
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.79986e-14,108.0,11730,222,152
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",1.79986e-14,108.0,11730,207,142
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",6.28214e-14,107.0,11730,224,153
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",7.65321e-13,103.0,11730,222,153
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.67123e-12,100.0,11730,224,153
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.67123e-12,100.0,11730,220,149
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",2.67123e-12,100.0,11730,122,95
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",9.32352e-12,98.0,11730,219,148
NG_008477.2,gi|161485574|gb|AC195415.3|,"Pan troglodytes BAC clone CH251-254N15 from chromosome 9, complete sequence",3.25423e-11,97.0,11730,221,150
NM_003172.4,gi|1519315860|ref|NM_003172.4|,"Homo sapiens SURF1 cytochrome c oxidase assembly factor (SURF1), transcript variant 1, mRNA",0.0,2184.0,1092,1092,1092
NM_003172.4,gi|48734716|gb|BC071658.1|,"Homo sapiens surfeit 1, mRNA (cDNA clone MGC:87849 IMAGE:5539506), complete cds",0.0,2065.0,1092,1040,1037
NM_003172.4,gi|2694316059|ref|XM_034929417.3|,"PREDICTED: Pan paniscus surfeit locus protein 1 (LOC100983451), mRNA",0.0,2054.0,1092,1042,1036
NM_003172.4,gi|20271429|gb|BC028314.1|,"Homo sapiens surfeit 1, mRNA (cDNA clone MGC:34535 IMAGE:5190921), complete cds",0.0,2051.0,1092,1028,1027
NM_003172.4,gi|2697695968|ref|XM_009457634.4|,"PREDICTED: Pan troglodytes SURF1 cytochrome c oxidase assembly factor (SURF1), transcript variant X1, mRNA",0.0,2039.0,1092,1042,1033
NM_001280787.1,gi|526118119|ref|NM_001280787.1|,"Homo sapiens SURF1 cytochrome c oxidase assembly factor (SURF1), transcript variant 2, mRNA",0.0,1988.0,994,994,994
NM_001280787.1,gi|2697695971|ref|XM_063787467.1|,"PREDICTED: Pan troglodytes SURF1 cytochrome c oxidase assembly factor (SURF1), transcript variant X3, mRNA",0.0,1931.0,994,988,979
NM_001280787.1,gi|2694930668|ref|XM_019033138.3|,"PREDICTED: Gorilla gorilla gorilla surfeit locus protein 1 (LOC101149433), transcript variant X2, mRNA",0.0,1881.0,994,988,969
NM_001280787.1,gi|1519315860|ref|NM_003172.4|,"Homo sapiens SURF1 cytochrome c oxidase assembly factor (SURF1), transcript variant 1, mRNA",0.0,1873.0,994,1043,991
NM_001280787.1,gi|20271429|gb|BC028314.1|,"Homo sapiens surfeit 1, mRNA (cDNA clone MGC:34535 IMAGE:5190921), complete cds",0.0,1840.0,994,1034,979
NM_016565.3,gi|1519243812|ref|NM_016565.3|,"Homo sapiens cytochrome c oxidase assembly factor 4 homolog (COA4), mRNA; nuclear gene for mitochondrial product",0.0,1636.0,818,818,818
NM_016565.3,gi|7020520|dbj|AK000434.1|,"Homo sapiens cDNA FLJ20427 fis, clone KAT03137",0.0,1634.0,818,817,817
NM_016565.3,gi|2694505818|ref|XM_003814671.5|,"PREDICTED: Pan paniscus cytochrome c oxidase assembly factor 4 homolog, mitochondrial (LOC100974206), transcript variant X1, mRNA",0.0,1595.0,818,821,813
NM_016565.3,gi|2694674364|ref|XM_002822229.5|,"PREDICTED: Pongo abelii cytochrome c oxidase assembly factor 4 homolog, mitochondrial (LOC100456167), transcript variant X1, mRNA",0.0,1526.0,818,821,800
NM_016565.3,gi|1751222193|ref|XM_010366834.2|,"PREDICTED: Rhinopithecus roxellana cytochrome c oxidase assembly factor 4 homolog, mitochondrial (LOC104665131), mRNA",0.0,1461.0,818,819,785
